Q3228879|P22	hasExactCardinality	1
Q717904|P22	hasExactCardinality	1
Q12859601|P22	hasExactCardinality	1
Q6990994|P22	hasExactCardinality	1
Q272155|P22	hasExactCardinality	1
Q3081619|P22	hasExactCardinality	1
Q11801048|P22	hasExactCardinality	1
Q4802446|P22	hasExactCardinality	1
Q6148616|P22	hasExactCardinality	1
Q26208694|P22	hasExactCardinality	1
Q21985529|P22	hasExactCardinality	1
Q21124630|P22	hasExactCardinality	1
Q45409521|P22	hasExactCardinality	1
Q7365031|P22	hasExactCardinality	1
Q16941110|P22	hasExactCardinality	1
Q976370|P22	hasExactCardinality	1
Q235517|P22	hasExactCardinality	1
Q42897658|P22	hasExactCardinality	1
Q11880581|P22	hasExactCardinality	1
Q19614050|P22	hasExactCardinality	1
Q6803168|P22	hasExactCardinality	1
Q5867781|P22	hasExactCardinality	1
Q30728758|P22	hasExactCardinality	1
Q2522493|P22	hasExactCardinality	1
Q1692826|P22	hasExactCardinality	1
Q15271954|P22	hasExactCardinality	1
Q18816639|P22	hasExactCardinality	1
Q12097594|P22	hasExactCardinality	1
Q1240527|P22	hasExactCardinality	1
Q45402999|P22	hasExactCardinality	1
Q4746855|P22	hasExactCardinality	1
Q16734642|P22	hasExactCardinality	1
Q4134090|P22	hasExactCardinality	1
Q17362580|P22	hasExactCardinality	1
Q3114182|P22	hasExactCardinality	1
Q12350230|P22	hasExactCardinality	1
Q28006973|P22	hasExactCardinality	1
Q18085276|P22	hasExactCardinality	1
Q22916760|P22	hasExactCardinality	1
Q2643462|P22	hasExactCardinality	1
Q3183600|P22	hasExactCardinality	1
Q17180760|P22	hasExactCardinality	1
Q6929604|P22	hasExactCardinality	1
Q28357893|P22	hasExactCardinality	1
Q6552001|P22	hasExactCardinality	1
Q37825801|P22	hasExactCardinality	1
Q45509406|P22	hasExactCardinality	1
Q3484531|P22	hasExactCardinality	1
Q5212620|P22	hasExactCardinality	1
Q45454530|P22	hasExactCardinality	1
Q7191287|P22	hasExactCardinality	1
Q5778927|P22	hasExactCardinality	1
Q11985602|P22	hasExactCardinality	1
Q14475757|P22	hasExactCardinality	1
Q4056614|P22	hasExactCardinality	1
Q7353629|P22	hasExactCardinality	1
Q8776250|P22	hasExactCardinality	1
Q4160422|P22	hasExactCardinality	1
Q1536641|P22	hasExactCardinality	1
Q5077807|P22	hasExactCardinality	1
Q316301|P22	hasExactCardinality	1
Q1100025|P22	hasExactCardinality	1
Q11771904|P22	hasExactCardinality	1
Q89739|P22	hasExactCardinality	1
Q2337729|P22	hasExactCardinality	1
Q6289953|P22	hasExactCardinality	1
Q43852|P22	hasExactCardinality	1
Q964329|P22	hasExactCardinality	1
Q9153509|P22	hasExactCardinality	1
Q13837757|P22	hasExactCardinality	1
Q12730754|P22	hasExactCardinality	1
Q45476266|P22	hasExactCardinality	1
